1	45	1	-999	1	1	
2	26	1	-999	1	1	
3	45	-999	4	-999	-999	
4	43	1	-999	1	1	
5	45	1	-999	1	1	
6	47	1	2	1	0	
7	52	1	8	1	0	
8	35	-999	3	-999	-999	
9	47	-999	3	-999	-999	
10	40	1	-999	1	0	
11	24	1	9	1	0	
12	26	1	-999	1	1	
13	44	1	5	1	0	
14	41	1	-999	1	1	
15	51	1	-999	1	0	
16	3	4	4	0	1	
17	41	1	2	1	1	
18	51	-999	6	-999	-999	
19	38	1	9	1	1	
20	17	1	2	1	1	
21	44	1	5	1	0	
22	40	1	8	1	0	
23	13	4	6	0	1	
24	47	1	-999	1	0	
25	53	1	-999	1	1	
26	35	2	-999	1	0	
27	41	1	7	1	0	
28	33	-999	9	-999	0	
29	39	1	5	1	0	
30	43	-999	9	-999	-999	
31	43	1	3	1	1	
32	43	1	-999	1	0	
33	45	1	5	1	0	
34	44	1	-999	1	0	
35	36	1	7	1	0	
36	39	1	9	1	0	
37	24	1	-999	1	1	
38	43	1	4	1	1	
39	36	1	1	1	1	
40	37	4	-999	0	1	
41	53	-999	3	-999	1	
42	33	1	7	1	1	
43	32	1	7	1	1	
44	24	1	-999	1	1	
45	53	2	8	1	0	
46	39	1	7	1	1	
47	46	1	-999	1	1	
48	32	1	7	1	1	
49	40	1	6	1	1	
50	29	1	2	1	1	
51	28	1	7	1	1	
52	24	1	4	1	1	
53	46	-999	6	-999	1	
54	42	-999	5	-999	0	
55	50	-999	1	-999	0	
56	39	1	-999	1	0	
57	47	1	1	1	0	
58	56	1	-999	1	0	
59	38	1	-999	1	0	
60	36	1	7	1	1	
61	50	2	-999	1	0	
62	29	1	-999	1	1	
63	52	1	8	1	0	
64	12	4	9	0	-999	
65	56	-999	1	-999	-999	
66	34	-999	1	-999	0	
67	45	-999	2	-999	0	
68	29	1	3	1	1	
69	29	1	4	1	1	
70	38	1	8	1	0	
71	39	-999	7	-999	-999	
72	39	1	-999	1	1	
73	44	1	2	1	0	
74	40	-999	5	-999	0	
75	41	2	-999	1	0	
76	46	-999	1	-999	0	
77	58	1	3	1	0	
78	55	1	-999	1	0	
79	29	1	-999	1	1	
80	56	1	-999	1	1	
81	36	-999	5	-999	-999	
82	35	-999	5	-999	0	
83	35	1	-999	1	1	
84	38	1	-999	1	1	
85	38	1	-999	1	1	
86	49	1	3	1	0	
87	44	-999	1	-999	1	
88	55	1	7	1	0	
89	35	1	7	1	1	
90	20	1	7	1	1	
91	44	1	3	1	0	
92	33	2	5	1	0	
93	43	1	-999	1	0	
94	32	1	2	1	1	
95	42	1	-999	1	1	
96	42	1	6	1	-999	
97	40	1	-999	1	1	
98	43	1	-999	1	0	
