486	46	4	6	9	1	
487	37	3	6	9	1	
488	40	1	11	3	1	
489	39	3	3	5	1	
490	46	3	6	8	1	
491	28	3	11	6	1	
492	46	1	11	2	1	
493	40	1	8	3	-999	
494	8	2	5	8	0	
495	46	2	9	2	1	
496	47	2	-999	2	1	
497	43	1	2	2	1	
498	33	2	10	4	1	
499	19	4	12	9	1	
500	31	2	9	3	1	
501	46	1	10	2	1	
502	54	1	3	2	1	
503	36	1	6	2	1	
504	20	4	4	7	1	
505	59	1	6	2	1	
506	42	-999	4	4	1	
507	38	2	9	3	1	
508	41	2	4	-999	1	
509	46	2	11	2	1	
510	46	2	8	1	1	
511	26	3	11	6	1	
512	31	1	11	2	1	
513	26	2	8	7	1	
514	45	2	5	1	1	
515	47	1	11	2	1	
516	37	2	7	3	1	
517	27	4	4	-999	1	
518	26	2	5	7	1	
519	43	3	4	5	1	
520	44	4	4	9	1	
521	31	3	3	5	1	
522	40	2	11	4	1	
523	18	2	11	4	1	
524	3	2	4	7	0	
525	55	2	9	3	1	
526	34	4	6	9	1	
527	44	2	4	1	1	
528	23	4	5	9	1	
529	39	3	12	6	1	
530	47	1	12	2	1	
531	33	3	11	6	1	
532	46	4	8	8	1	
533	53	-999	9	3	1	
534	7	2	5	9	0	
535	46	2	11	2	1	
536	50	3	8	9	1	
537	45	2	10	6	1	
538	28	2	2	4	1	
539	51	2	12	6	1	
540	42	2	10	4	1	
541	10	-999	11	4	1	
542	41	3	11	6	1	
543	46	3	2	5	1	
544	43	3	6	9	1	
545	31	1	11	1	1	
546	32	2	11	2	1	
547	45	1	11	2	1	
548	33	2	11	3	1	
549	47	3	4	5	1	
550	7	2	4	7	0	
551	39	2	7	4	1	
552	42	4	2	9	1	
553	40	2	11	3	1	
554	21	4	6	9	1	
555	37	1	10	2	1	
556	11	4	4	9	1	
557	57	3	6	8	1	
558	39	2	6	4	1	
559	12	2	5	1	1	
560	26	4	4	7	-999	
561	36	2	9	4	1	
562	38	1	9	1	1	
563	27	4	4	7	1	
564	26	4	4	7	1	
565	47	4	4	7	1	
566	42	2	7	4	1	
567	29	2	6	3	1	
568	3	2	5	7	1	
569	50	1	10	2	1	
570	27	4	11	9	1	
571	10	4	-999	9	1	
572	31	4	11	6	1	
573	25	4	8	9	1	
574	16	4	4	7	-999	
575	45	1	6	2	1	
576	1	2	6	4	1	
577	35	3	2	5	1	
578	38	2	4	3	1	
579	19	4	5	9	1	
580	34	4	12	7	-999	
581	43	4	11	6	-999	
582	25	4	5	9	1	
583	39	4	4	9	1	
584	36	1	8	3	1	
585	44	4	2	9	1	
586	10	2	4	7	0	
587	37	1	8	2	1	
588	50	3	3	5	1	
589	46	3	2	5	1	
590	47	2	4	1	1	
591	54	2	4	1	1	
592	11	4	12	9	1	
593	45	4	4	9	1	
594	22	4	4	7	1	
595	42	4	4	8	1	
596	25	2	8	4	1	
597	46	3	9	8	1	
598	44	-999	9	3	1	
599	19	4	11	9	1	
600	40	-9	6	4	1	
601	33	2	7	4	-999	
602	50	3	2	5	1	
603	57	2	9	1	1	
604	39	3	11	9	1	
605	39	2	6	7	1	
606	7	2	8	4	1	
607	45	3	6	5	1	
608	36	1	2	1	1	
609	25	4	11	9	1	
610	4	4	5	9	1	
611	35	1	6	-999	1	
612	36	4	4	9	1	
613	31	1	4	2	1	
614	2	2	4	7	0	
615	51	1	10	2	1	
616	32	2	9	3	1	
617	33	2	8	4	1	
618	29	2	6	3	1	
619	32	3	3	-999	1	
620	32	4	6	9	1	
621	19	4	11	6	1	
622	37	3	4	7	1	
623	26	4	4	7	1	
624	27	2	7	3	1	
625	21	4	6	8	1	
626	31	1	8	2	1	
627	51	-999	10	2	1	
628	25	1	10	2	1	
629	53	1	10	2	1	
630	45	1	3	1	1	
631	44	3	11	6	1	
632	35	2	8	4	-999	
633	47	3	6	5	1	
634	42	3	4	5	1	
635	36	1	10	-999	1	
636	42	3	11	6	1	
637	32	4	-999	7	1	
638	18	3	11	6	1	
639	10	4	3	9	1	
640	32	2	8	4	1	
641	40	1	6	2	1	
642	33	2	3	4	1	
643	17	2	9	4	1	
644	41	3	8	9	1	
645	44	3	-999	5	1	
646	56	2	2	3	1	
647	41	4	3	9	1	
648	8	3	-999	6	1	
649	27	4	5	9	1	
650	34	4	11	6	-999	
651	46	4	6	8	1	
652	45	1	11	2	1	
653	32	3	3	5	1	
654	44	-999	4	9	1	
655	45	2	2	3	1	
656	33	2	6	4	1	
657	36	1	7	1	1	
658	46	3	2	5	1	
659	47	3	4	7	1	
660	16	2	2	4	1	
661	32	-999	2	8	1	
662	33	1	11	2	1	
663	36	1	2	2	1	
664	20	2	12	-999	1	
665	38	4	3	8	1	
666	56	4	2	8	1	
667	41	4	6	-999	1	
668	57	3	3	5	1	
669	26	3	3	5	1	
670	47	4	-999	9	1	
671	47	2	8	3	1	
672	31	3	8	5	1	
673	39	1	2	1	1	
674	46	1	11	1	1	
675	38	1	4	2	1	
676	23	2	11	-999	1	
677	35	2	4	1	1	
678	10	4	10	9	1	
679	35	3	2	5	1	
680	37	4	11	6	1	
681	44	2	4	4	1	
682	33	2	11	6	1	
683	44	4	3	9	1	
684	44	3	2	-999	1	
685	44	4	8	8	1	
686	19	3	8	6	1	
687	47	3	6	9	1	
688	32	2	8	1	1	
689	54	1	-999	2	1	
690	22	4	10	6	1	
691	33	2	8	3	1	
692	29	2	6	7	-999	
693	32	4	11	9	1	
694	35	4	4	9	-999	
695	26	3	12	-999	1	
696	11	2	4	7	0	
697	34	1	2	2	1	
698	38	3	11	6	1	
699	38	2	2	1	1	
700	12	1	10	2	1	
701	31	3	3	8	1	
702	35	1	8	2	1	
703	46	2	5	1	1	
704	28	4	5	9	1	
705	51	2	11	-999	1	
706	37	4	2	8	1	
707	6	2	12	6	0	
708	38	3	4	7	1	
709	38	-999	2	8	1	
710	46	2	4	4	1	
711	40	3	10	6	1	
712	32	2	8	4	1	
713	32	2	8	7	1	
714	46	1	8	2	1	
715	35	2	3	2	1	
716	41	4	2	8	1	
717	41	4	3	8	1	
718	39	2	6	7	1	
719	37	3	3	5	-999	
720	24	4	8	9	1	
721	17	1	11	2	1	
722	52	3	3	5	1	
723	38	3	7	9	1	
724	42	1	8	2	1	
725	34	3	3	5	1	
726	54	1	9	2	1	
727	54	2	4	1	1	
728	41	4	8	9	1	
729	40	-999	9	3	1	
730	27	2	11	2	1	
731	42	2	11	2	1	
732	33	4	2	8	1	
733	43	3	2	5	1	
734	31	1	8	2	1	
735	49	3	3	5	1	
736	33	2	12	1	1	
737	37	4	2	8	1	
738	36	2	6	3	1	
739	33	2	9	4	1	
740	44	1	2	2	1	
741	45	1	10	2	1	
742	46	3	2	5	1	
743	35	-999	11	2	1	
744	23	4	4	9	1	
745	32	1	11	2	1	
746	47	4	-999	7	1	
747	56	2	4	4	1	
748	45	2	3	3	1	
749	24	-999	8	9	1	
750	53	2	2	2	1	
751	32	2	11	4	1	
752	44	1	10	2	1	
753	38	4	4	7	1	
754	3	3	10	6	1	
755	21	4	10	8	1	
756	34	2	2	4	1	
757	33	2	8	4	1	
758	31	2	11	2	1	
759	47	-999	3	5	1	
760	38	2	2	7	1	
761	19	2	9	4	1	
762	23	2	9	4	1	
763	47	4	5	9	1	
764	35	2	11	2	1	
765	13	2	10	3	1	
766	42	2	5	1	1	
767	37	2	7	4	1	
768	10	4	11	9	1	
769	38	2	2	4	1	
770	34	4	6	8	1	
771	21	4	10	8	1	
772	43	2	4	2	1	
773	54	1	4	3	1	
774	40	3	5	5	1	
775	46	4	4	7	1	
776	35	1	7	1	1	
777	14	4	8	9	1	
778	9	2	4	7	0	
779	32	2	12	4	1	
780	46	4	4	9	1	
781	40	4	2	9	1	
782	44	2	9	3	1	
783	45	2	9	4	1	
784	16	2	9	-999	1	
785	51	1	4	1	1	
786	17	4	5	5	1	
787	33	4	2	8	1	
788	35	1	10	2	1	
789	36	4	4	9	1	
790	1	-999	6	9	1	
791	27	4	11	6	1	
792	49	2	8	3	1	
793	46	2	2	1	1	
794	37	1	11	2	1	
795	1	4	12	9	1	
796	27	4	4	7	1	
797	34	4	3	9	1	
798	42	1	12	1	1	
799	4	4	10	9	1	
800	42	2	6	1	1	
801	38	3	11	6	1	
802	24	-999	6	7	1	
803	45	1	11	2	1	
804	23	1	10	2	1	
805	49	1	6	2	1	
806	45	1	8	2	1	
807	47	4	4	7	1	
808	39	2	9	4	1	
809	44	2	7	4	1	
810	31	4	2	8	1	
811	42	4	2	9	1	
812	34	1	11	2	1	
813	18	4	5	8	1	
814	46	4	8	9	1	
815	56	2	3	1	1	
816	35	2	7	3	1	
817	41	3	4	7	1	
818	34	4	11	6	1	
819	17	3	-999	6	1	
820	34	2	4	4	1	
821	46	3	3	5	1	
822	40	3	4	7	1	
823	5	4	10	9	1	
824	9	2	5	7	0	
825	38	1	2	2	1	
826	27	4	12	9	1	
827	41	3	2	5	1	
828	35	2	10	4	1	
829	19	3	-999	6	1	
830	23	4	8	9	1	
831	57	3	-999	9	1	
832	38	3	6	8	1	
833	57	2	2	3	1	
834	25	4	5	9	1	
835	59	2	4	1	-999	
836	27	2	4	7	1	
837	39	1	11	1	1	
838	5	-999	2	9	1	
839	23	4	8	9	1	
840	37	1	6	1	1	
841	29	2	4	3	1	
842	26	4	11	6	1	
843	41	2	4	1	-999	
844	1	2	11	2	1	
845	38	-999	11	3	1	
846	43	4	11	6	-999	
847	46	2	2	3	1	
848	28	4	2	8	1	
849	45	2	8	4	1	
850	58	1	11	1	1	
851	36	4	12	9	1	
852	34	1	2	2	1	
853	31	2	9	4	1	
854	40	2	4	-999	1	
855	36	-999	5	1	1	
856	40	1	10	2	1	
857	37	2	11	6	1	
858	1	2	4	7	0	
859	45	1	10	2	-999	
860	38	2	6	4	1	
861	54	1	3	1	1	
862	33	1	6	2	1	
863	29	2	4	3	1	
864	35	4	4	9	-999	
865	47	1	7	3	1	
866	40	3	3	5	1	
867	16	4	4	9	1	
868	47	1	2	2	1	
869	50	1	10	2	1	
870	42	2	2	4	1	
871	21	1	11	2	1	
872	43	3	3	5	1	
873	34	3	4	7	1	
874	16	2	8	4	1	
875	41	1	2	1	1	
876	41	4	11	6	1	
877	16	2	4	4	1	
878	5	2	8	4	1	
879	45	1	11	2	1	
880	35	4	11	6	1	
881	57	1	-999	2	1	
882	31	4	4	9	1	
883	41	2	6	7	1	
884	26	2	7	4	-999	
885	38	2	6	3	1	
886	32	3	3	5	1	
887	22	4	6	9	1	
888	34	1	6	3	1	
889	41	3	6	5	1	
890	44	3	4	5	1	
891	20	2	8	4	1	
892	43	2	6	3	1	
893	54	1	8	1	1	
894	35	4	4	9	1	
895	32	1	3	1	-999	
896	35	4	2	8	-999	
897	5	4	6	8	1	
898	21	4	5	9	1	
899	35	2	2	3	1	
900	52	2	12	3	1	
901	10	3	10	6	1	
902	45	1	3	2	1	
903	33	3	6	6	1	
904	19	4	4	9	1	
905	21	1	-999	2	1	
906	39	1	9	1	1	
907	39	1	4	-999	1	
908	33	4	2	8	1	
909	27	4	11	6	1	
910	54	2	9	3	1	
911	47	4	2	8	1	
912	59	3	4	5	1	
913	38	2	8	7	1	
914	41	3	4	7	1	
915	47	3	3	5	1	
916	33	3	6	8	1	
917	38	1	10	-999	1	
918	3	3	2	5	1	
919	23	2	12	4	1	
920	52	1	6	3	1	
921	52	2	2	1	1	
922	21	3	4	5	1	
923	44	2	5	1	0	
924	25	4	4	7	1	
925	50	3	3	5	1	
926	33	1	8	2	1	
927	45	2	9	4	1	
928	55	1	2	1	1	
929	17	-999	2	3	1	
930	33	1	2	3	1	
931	37	1	11	2	1	
932	25	2	4	7	0	
933	4	4	4	7	1	
934	17	1	11	2	1	
935	46	2	-999	1	1	
936	27	3	12	6	1	
937	45	2	8	4	1	
938	51	1	11	2	1	
939	28	4	4	5	1	
940	6	2	10	3	1	
941	23	4	8	7	1	
942	24	4	4	7	1	
943	37	-999	12	1	1	
944	39	2	3	2	1	
945	47	2	-999	7	1	
946	47	3	3	5	1	
947	46	2	11	2	1	
948	33	2	5	3	1	
949	29	4	4	9	1	
950	44	2	9	4	1	
951	37	2	-999	1	1	
952	28	2	12	3	1	
953	47	1	7	1	1	
954	42	2	8	7	1	
955	38	3	3	5	1	
956	9	4	8	9	1	
957	34	2	2	4	-999	
958	59	1	10	2	1	
959	46	2	2	3	1	
960	32	1	10	2	1	
961	34	2	4	1	1	
962	56	1	6	1	1	
963	35	2	4	3	1	
964	55	3	6	8	1	
965	38	1	8	1	-999	
966	34	4	3	9	1	
967	47	1	6	2	1	
968	47	2	12	4	1	
969	2	1	2	2	1	
970	33	2	10	3	1	
971	17	2	8	4	1	
972	38	3	2	5	1	
973	22	2	4	4	1	
974	45	2	2	4	1	
975	45	1	8	1	1	
976	36	2	6	3	1	
977	38	2	2	7	1	
978	44	3	2	5	1	
979	7	4	10	9	-999	
980	21	4	5	9	1	
981	46	2	4	3	1	
982	19	4	2	9	1	
983	43	1	6	2	1	
984	23	2	8	3	0	
985	5	2	5	9	0	
986	39	4	4	9	1	
987	43	-999	8	3	1	
988	20	4	4	8	1	
989	41	4	11	6	1	
990	35	2	6	1	1	
991	34	2	6	9	0	
992	44	3	2	5	1	
993	47	2	2	4	1	
994	37	4	-999	7	1	
995	33	4	6	8	1	
996	34	2	11	2	1	
997	36	3	3	5	1	
998	29	4	5	9	1	
999	41	2	8	1	1	
1000	53	3	4	5	1	
1001	25	4	8	9	1	
1002	32	2	-999	4	1	
1003	35	2	2	1	1	
1004	46	2	8	3	1	
1005	25	4	4	7	1	
1006	34	2	5	1	1	
1007	18	1	2	1	1	
1008	35	2	8	6	1	
1009	42	3	3	5	1	
1010	27	4	2	-999	1	
1011	43	3	-999	5	1	
1012	42	2	6	4	1	
1013	47	2	4	1	1	
1014	41	2	8	2	0	
1015	26	4	4	9	1	
1016	38	2	8	3	-999	
1017	34	2	11	2	1	
1018	45	3	8	8	1	
1019	31	4	11	6	1	
1020	57	3	8	9	1	
1021	36	2	6	7	1	
1022	21	4	10	9	1	
1023	54	2	9	3	1	
1024	35	4	8	9	1	
1025	45	2	-999	7	1	
1026	33	2	11	3	1	
1027	20	3	10	6	1	
1028	45	1	10	1	1	
1029	33	1	3	1	1	
1030	47	1	11	2	1	
1031	42	4	5	7	1	
1032	42	1	3	2	1	
1033	38	1	11	-999	1	
1034	17	2	12	3	1	
1035	25	4	2	8	1	
1036	22	2	4	7	0	
1037	7	4	4	7	1	
1038	42	1	3	1	1	
1039	16	4	11	-999	1	
1040	44	1	10	2	1	
1041	49	2	2	1	1	
1042	33	2	3	-999	1	
1043	46	3	3	5	1	
1044	9	4	10	9	1	
1045	42	-999	11	2	1	
1046	31	1	6	-999	1	
1047	4	-999	10	6	1	
1048	42	4	4	9	1	
1049	5	4	2	9	1	
1050	27	2	11	3	1	
1051	36	3	2	5	1	
1052	36	2	11	4	1	
1053	55	1	9	2	1	
1054	25	2	9	4	1	
1055	14	2	8	1	1	
1056	42	2	6	3	1	
1057	36	3	3	5	-999	
1058	25	4	6	8	1	
1059	36	3	6	8	1	
