888	-999	-999	-999	1
889	-999	-999	-999	0
890	-999	7	8	1
891	2	4	11	1
892	-999	3	12	0
893	2	1	8	0
894	-999	1	4	1
895	-999	9	2	1
896	1	2	8	1
897	4	9	5	1
898	1	2	10	1
899	-999	3	4	0
900	-999	-999	-999	0
901	1	-999	-999	0
902	-999	-999	-999	0
903	1	-999	-999	1
904	1	2	6	-999
905	2	5	5	1
906	-999	3	8	1
907	-999	2	11	1
908	-999	-999	-999	0
909	-999	2	6	0
910	2	3	4	1
911	-999	3	4	1
912	2	-999	-999	1
913	3	6	11	0
914	-999	4	7	1
915	-999	-999	-999	0
916	-999	6	12	0
917	2	2	11	1
918	2	-999	-999	0
919	3	9	6	0
920	-999	-999	-999	0
921	2	-999	-999	1
922	-999	7	4	1
923	4	-999	-999	0
924	2	7	4	1
925	4	-999	-999	0
926	2	4	11	1
927	-999	9	4	0
928	4	7	12	0
929	2	3	11	-999
930	2	-9	-9	0
931	-999	7	4	1
932	3	5	4	0
933	3	-9	-9	-999
934	4	9	2	0
935	-999	-999	-999	1
936	-999	9	11	1
937	4	-999	-999	1
938	2	-999	-999	1
939	-999	5	3	0
940	4	5	2	-999
941	4	9	5	0
942	-999	9	6	0
943	4	8	2	0
944	-999	1	2	0
945	-999	1	4	0
946	4	-9	-9	0
947	-999	9	6	0
948	-999	5	2	0
949	2	-9	-9	1
950	2	-999	-999	1
951	1	2	6	-999
952	-999	7	4	1
953	2	7	4	1
954	-999	9	5	1
955	-999	3	9	0
956	2	3	4	1
957	3	6	11	1
958	-999	-999	-999	0
959	-999	3	2	0
960	2	4	7	1
961	4	-999	-999	0
962	2	-999	-999	1
963	-999	2	2	0
964	4	9	6	-999
965	-999	-999	-999	0
966	-999	7	4	1
967	1	2	8	0
968	2	2	10	1
969	3	-999	-999	0
970	1	-999	-999	1
971	2	4	8	1
972	4	-999	-999	1
973	-999	9	2	0
974	4	6	11	1
975	-999	-999	-999	1
976	2	4	7	0
977	-999	4	8	1
978	2	9	5	1
979	4	-999	-999	1
980	3	9	6	1
981	4	-999	-999	1
982	1	-999	-999	1
983	-999	-999	-999	1
984	-999	8	3	0
985	4	-999	-999	0
986	-999	-999	-999	1
987	-999	2	10	1
988	2	3	6	0
989	1	2	10	-999
990	4	9	6	0
991	-999	7	6	0
992	1	2	12	1
993	-999	8	6	0
994	2	4	7	1
995	1	2	11	1
996	4	-999	-999	1
997	4	-999	-999	1
998	3	8	6	0
999	3	-999	-999	1
1000	-999	-999	-999	1
1001	2	-999	-999	1
1002	-999	6	11	1
1003	4	-999	-999	1
1004	4	-999	-999	1
1005	2	4	7	1
1006	-999	-999	-999	0
1007	3	-999	-999	1
1008	2	4	6	0
1009	4	6	11	1
1010	-999	5	4	0
1011	2	4	6	1
1012	4	9	4	0
1013	4	7	4	1
1014	2	-999	-999	0
1015	2	1	8	1
1016	-999	-999	-999	0
1017	4	-999	-999	1
1018	-999	2	6	0
1019	2	4	2	1
1020	2	7	6	-999
1021	4	5	5	1
1022	4	-9	-9	0
1023	-999	-999	-999	1
1024	4	-9	-9	1
1025	4	8	6	-999
1026	-999	9	11	1
1027	-999	7	4	1
1028	-999	9	2	0
1029	-999	9	6	1
1030	3	-999	-999	0
1031	1	-999	-999	1
1032	3	5	3	0
1033	2	9	5	1
1034	4	9	11	-999
1035	3	-999	-999	0
1036	-999	-999	-999	0
1037	-999	-999	-999	0
1038	-999	-999	-999	0
1039	2	7	6	1
1040	-999	9	8	0
1041	-999	7	4	0
1042	-999	-999	-999	1
1043	2	-999	-999	1
1044	2	3	9	0
1045	4	7	4	-999
1046	-999	-999	-999	0
1047	-999	1	9	0
1048	4	-9	-9	1
1049	4	7	4	-999
1050	-999	4	9	1
1051	-999	-999	-999	0
1052	-999	1	11	0
1053	-999	9	11	1
1054	-999	-999	-999	1
1055	-999	2	11	0
1056	2	3	2	0
1057	2	-999	-999	1
1058	1	3	6	1
1059	2	-999	-999	0
1060	2	4	11	1
1061	2	-9	-9	-999
1062	1	-999	-999	1
1063	1	6	11	1
1064	2	1	9	0
1065	3	5	3	0
1066	-999	2	11	1
1067	4	9	11	1
1068	4	-999	-999	1
1069	-999	-999	-999	0
1070	2	3	6	0
1071	-999	-999	-999	0
1072	1	-999	-999	1
1073	-999	-999	-999	0
1074	2	3	7	-999
1075	2	4	8	0
1076	-999	-999	-999	1
1077	-999	2	4	0
1078	-999	-9	-9	0
1079	2	3	9	0
1080	2	7	4	1
1081	3	-999	-999	0
1082	1	1	11	0
1083	3	7	2	1
1084	-999	-999	-999	1
1085	-999	9	7	0
1086	4	-999	-999	1
1087	2	4	8	1
1088	1	-999	-999	1
1089	4	9	4	-999
1090	2	-9	-9	1
1091	-999	-999	-999	0
1092	2	-999	-999	0
1093	-999	3	8	0
1094	-999	2	8	0
1095	-999	9	3	0
1096	4	-999	-999	0
1097	3	5	2	-999
1098	-999	-999	-999	1
1099	2	4	9	-999
1100	-999	2	10	1
1101	-999	9	6	0
1102	2	-999	-999	1
1103	1	-999	-999	0
1104	-999	6	11	0
1105	2	7	4	1
1106	4	8	2	0
1107	1	2	8	-999
1108	-999	7	8	0
1109	4	-9	-9	1
1110	1	2	11	0
1111	2	4	9	0
1112	-999	-999	-999	1
1113	-999	-999	-999	0
1114	3	9	8	-999
1115	-999	-999	-999	1
1116	2	-9	-9	1
1117	1	-999	-999	0
1118	2	7	4	1
1119	-999	5	3	0
1120	2	3	9	0
1121	4	-999	-999	1
1122	3	5	3	0
1123	-999	5	3	0
1124	-999	-999	-999	1
1125	3	-999	-999	0
1126	-999	9	2	0
1127	4	4	6	1
1128	-999	-999	-999	1
1129	4	-999	-999	1
1130	1	-999	-999	1
1131	-999	5	12	0
1132	1	2	8	0
1133	4	9	6	-999
1134	4	-999	-999	1
1135	2	8	8	-999
1136	-999	8	2	0
1137	4	-999	-999	0
1138	-999	-999	-999	0
1139	2	4	3	0
1140	3	-9	-9	0
1141	-999	6	11	1
1142	3	6	8	-999
1143	-999	8	6	0
1144	3	8	2	1
1145	4	8	3	0
1146	-999	-9	-9	0
1147	4	6	12	1
1148	-999	5	12	0
1149	3	5	11	1
1150	4	-999	-999	0
1151	3	-999	-999	1
1152	2	1	8	0
1153	4	-999	-999	0
1154	3	9	5	1
1155	4	-999	-999	1
1156	2	-999	-999	1
1157	4	9	5	1
1158	2	7	4	0
1159	4	2	12	0
1160	2	-9	-9	0
1161	4	-999	-999	1
1162	-999	2	11	1
1163	-999	2	2	1
1164	2	-999	-999	1
1165	4	9	3	0
1166	2	-9	-9	0
1167	4	-9	-9	0
1168	3	-999	-999	0
1169	3	-999	-999	1
1170	-999	6	11	1
1171	-999	8	9	0
1172	-999	-999	-999	1
1173	3	5	4	0
1174	4	9	10	1
1175	4	9	11	1
1176	4	-999	-999	1
1177	3	3	4	0
1178	-999	3	7	0
1179	-999	2	8	1
1180	2	4	8	1
1181	-999	-999	-999	1
1182	-999	4	4	0
1183	3	5	2	0
1184	-999	6	11	1
1185	2	-9	-9	0
1186	2	3	12	0
1187	-999	-999	-999	1
1188	2	-999	-999	0
1189	3	-999	-999	1
1190	2	4	6	0
1191	1	2	11	0
1192	-999	8	2	0
1193	2	6	12	0
1194	2	2	11	1
1195	4	9	5	1
1196	-999	-999	-999	0
1197	-999	7	4	1
1198	4	8	2	0
1199	2	-999	-999	1
1200	4	-999	-999	0
1201	3	5	3	0
1202	-999	9	4	0
1203	3	5	2	0
1204	2	-9	-9	1
1205	4	9	2	1
1206	4	-999	-999	1
1207	3	-999	-999	1
1208	2	4	2	1
1209	-999	9	10	1
1210	3	-999	-999	1
1211	3	7	4	1
1212	3	-999	-999	0
1213	-999	8	2	1
1214	2	-9	-9	1
1215	3	5	3	-999
1216	4	6	10	0
1217	4	7	4	1
1218	3	6	11	-999
1219	-999	6	11	1
1220	3	5	6	0
1221	-999	-999	-999	1
1222	2	-9	-9	1
1223	2	1	2	0
1224	3	6	10	1
1225	4	9	8	1
