1	2	-9	-9	-9	0	6
2	-999	-999	-999	-9	1	8
3	2	-9	-9	-9	0	4
4	-999	3	9	45.7876242862549	1	1
5	-999	-999	-999	26.3655673940666	1	1
6	2	4	9	-9	1	9
7	-999	4	11	45.257808665745	1	1
8	4	6	11	-999	-999	-999
9	3	8	2	-9	1	3
10	4	-999	-999	-9	1	5
11	-999	8	5	-9	0	6
12	-999	9	5	-9	1	5
13	-999	7	4	19.0101207215339	1	1
14	-999	2	11	51.3956422312185	1	1
15	-999	-999	-999	39.7699674584437	1	1
16	2	3	8	35.7797569730319	1	1
17	-999	-999	-999	47.1108857016079	1	1
18	3	5	2	-9	1	5
19	-999	5	8	36.0303369257599	1	1
20	2	8	3	-999	-999	-999
21	4	9	4	24.8238492715172	1	1
22	3	-999	-999	37.7989250638057	1	1
23	-999	5	4	33.7422695546411	1	1
24	1	-999	-999	-9	1	7
25	-999	2	11	24.9650201499462	1	1
26	4	-999	-999	-9	1	3
27	-999	8	6	19.7381101069041	1	1
28	2	4	4	-999	-999	-999
29	-999	2	11	41.4856159584597	1	1
30	4	8	2	-9	1	3
31	4	-999	-999	-9	1	8
32	-999	7	4	-9	1	3
33	1	6	9	-9	1	5
34	-999	6	11	51.1576591711491	1	1
35	-999	-999	-999	3.72598662180826	1	1
36	1	2	10	17.4012547824532	1	1
37	-999	-999	-999	44.4235783254262	1	1
38	-999	8	2	40.018008035142	1	1
39	4	-999	-999	-9	1	7
40	3	-999	-999	-9	1	5
41	2	6	12	-999	-999	-999
42	-999	2	2	47.5749459138606	1	1
43	1	2	8	46.4623620680068	1	1
44	-999	5	3	32.1735069069546	1	2
45	4	7	4	-999	-999	-999
46	4	9	4	33.0899857813492	1	1
47	2	-999	-999	-9	1	6
48	4	-9	-9	-9	1	8
49	-999	5	3	39.3128515279386	1	1
50	4	-9	-9	-9	1	9
51	-999	9	8	43.67308426206	1	1
52	-999	3	9	43.9063366022892	1	1
53	2	4	11	21.5596683318727	1	1
54	3	5	4	-999	-999	-999
55	3	8	2	-999	-999	-999
56	-999	5	2	-9	1	3
57	-999	4	6	-9	1	5
58	-999	7	4	46.9675235308241	1	1
59	4	-999	-999	-9	1	5
60	-999	-999	-999	-9	1	5
61	4	-999	-999	-9	1	5
62	-999	9	1	39.494036774151	1	1
63	3	6	11	6.1664881547913	1	1
64	3	5	3	-999	-999	-999
65	4	9	10	-999	-999	-999
66	3	5	3	-999	-999	-999
67	2	4	9	-999	-999	-999
68	-999	1	5	36.4282050144393	1	1
69	2	3	10	-999	-999	-999
70	2	3	2	-999	-999	-999
71	4	3	3	-999	-999	-999
72	3	5	3	-9	1	8
73	3	-9	-9	-9	1	3
74	4	7	4	33.7333015806507	1	1
75	-999	7	4	32.0864355252124	1	1
76	3	9	8	-9	1	5
77	2	-9	-9	-9	0	6
78	4	-999	-999	-9	1	5
79	-999	-999	-999	10.2607842767611	1	1
80	-999	8	3	53.4509096492548	1	2
81	2	7	2	-999	-999	-999
82	4	6	12	-999	-999	-999
83	4	-9	-9	-9	1	8
84	2	-9	-9	-9	1	6
85	3	5	4	-9	1	5
86	2	4	2	-9	1	3
87	4	7	4	23.0107553252019	1	1
88	4	9	5	-9	1	8
89	4	-999	-999	-9	1	5
90	-999	7	4	23.3037221818231	1	1
91	-999	6	11	47.308808677597	1	1
92	-999	9	9	-9	1	5
93	1	2	11	16.3915647147223	1	1
94	-999	7	4	28.8640521336347	1	1
95	-999	-999	-999	-9	1	5
96	2	5	3	-9	1	3
97	2	4	8	24.5350377997383	1	1
98	-999	6	10	46.6495570598636	1	1
99	-999	-999	-999	42.6820199578069	1	1
100	-999	1	2	50.4343603679445	1	2
101	3	9	8	-9	1	3
102	-999	3	8	39.1470342522953	1	1
103	-999	-999	-999	-9	1	5
104	2	4	8	-999	-999	-999
105	1	1	4	47.3402649175841	1	1
106	1	-999	-999	43.0891784252599	1	1
107	4	-999	-999	-9	1	3
108	4	-999	-999	-9	1	5
109	-999	-999	-999	44.9427212646697	1	1
110	4	-999	-999	-9	1	7
111	4	-999	-999	-9	1	3
112	2	-999	-999	-9	1	5
113	2	-999	-999	36.3835341483355	1	1
114	-999	3	3	13.1625349060632	1	2
115	3	-999	-999	-9	1	5
116	-999	2	9	31.7129608727992	1	1
117	4	8	2	52.5341092203744	1	1
118	2	9	5	12.6046307883225	0	4
119	-999	1	2	56.9486295783427	1	1
120	-999	1	4	34.4865790104959	1	1
121	-999	-999	-999	-9	1	5
122	4	7	4	-9	1	5
123	1	2	10	45.6323661135975	1	2
124	2	3	4	42.4336277456023	1	1
125	1	-999	-999	-9	1	5
126	2	4	2	29.5469733993523	1	1
127	2	9	4	-9	1	3
128	-999	8	3	38.6104718642309	1	1
