309	2	5	3	-9	1	5	
310	1	2	11	-999	-999	-999	
311	2	4	10	18	1	1	
312	2	-999	-999	22	1	1	
313	2	4	4	42	1	1	
314	3	-999	-999	-9	1	3	
315	3	5	8	31	1	1	
316	2	-999	-999	-9	1	5	
317	1	-999	-999	46	1	1	
318	2	-999	-999	40	1	1	
319	3	-999	-999	-9	1	5	
320	4	6	11	32	1	1	
321	4	-999	-999	4	1	1	
322	2	-999	-999	44	1	1	
323	4	6	11	-999	-999	-999	
324	4	9	10	-9	1	8	
325	4	-999	-999	-9	1	8	
326	2	-999	-999	26	1	1	
327	2	4	11	-999	-999	-999	
328	3	5	4	26	1	1	
329	1	-999	-999	36	1	1	
330	2	-999	-999	18	1	1	
331	4	2	8	41	1	1	
332	1	2	10	2	1	1	
333	2	2	11	-9	1	8	
334	4	7	6	-999	-999	-999	
335	3	-999	-999	55	1	1	
336	2	7	7	47	1	1	
337	4	-999	-999	-9	1	3	
338	4	-999	-999	-9	1	8	
339	4	9	5	16	1	1	
340	2	4	7	21	1	1	
341	2	4	9	44	1	1	
342	3	-999	-999	16	1	1	
343	4	5	5	22	1	1	
344	4	-999	-999	-9	1	8	
345	3	2	6	37	1	1	
346	2	1	10	33	1	1	
347	4	-9	-9	-9	1	7	
348	4	9	8	28	1	1	
349	4	7	4	18	1	1	
350	4	9	8	-9	1	5	
351	4	9	4	-9	1	8	
352	1	4	11	43	1	1	
353	3	9	8	-9	1	8	
354	1	-999	-999	38	1	1	
355	2	-9	-9	-9	0	6	
356	4	-999	-999	-9	1	7	
357	3	5	8	-9	1	5	
358	3	6	4	33	1	1	
359	4	-999	-999	-9	1	5	
360	4	-999	-999	-9	1	5	
361	2	6	12	3	0	4	
362	3	-999	-999	-9	1	5	
363	4	7	4	17	1	1	
364	2	1	12	17	1	1	
365	2	7	4	5	0	4	
366	4	-9	-9	-999	-999	-999	
367	4	9	8	-9	1	3	
368	4	9	12	-999	-999	-999	
369	2	-999	-999	53	1	1	
370	4	9	4	-9	1	3	
371	1	-999	-999	45	1	2	
372	4	5	4	39	1	1	
373	3	5	4	24	1	1	
374	2	-999	-999	-9	0	4	
375	1	-999	-999	40	1	1	
376	2	-999	-999	46	1	1	
377	4	7	7	-9	1	3	
378	1	2	11	34	1	1	
379	4	9	2	-9	1	3	
380	4	8	6	23	1	1	
381	1	5	2	32	1	1	
382	2	6	12	28	1	1	
383	4	-999	-999	59	1	1	
384	3	8	2	-9	1	5	
385	4	8	6	-9	1	5	
386	2	3	8	-9	1	8	
387	3	8	6	50	1	1	
388	2	-9	-9	-9	0	4	
389	3	5	2	-9	1	8	
390	3	5	3	43	1	1	
391	2	4	4	-999	-999	-999	
392	3	5	6	-999	-999	-999	
393	2	-999	-999	9	1	1	
394	4	-9	-9	-999	-999	-999	
395	3	-999	-999	58	1	2	
396	4	8	6	41	1	2	
397	3	-999	-999	38	1	1	
398	3	9	5	-999	-999	-999	
399	3	8	8	17	1	1	
400	3	8	2	-9	1	5	
401	4	5	5	26	1	1	
402	2	-9	-9	-9	1	7	
403	2	-999	-999	-9	1	5	
404	4	7	5	-9	1	5	
405	2	4	7	-9	1	5	
406	4	-999	-999	-9	1	5	
407	2	3	8	35	1	1	
408	4	9	10	5	1	1	
409	4	6	11	27	1	1	
410	4	-9	-9	-9	1	9	
411	4	-999	-999	-9	1	5	
412	4	-9	-9	-9	1	8	
413	2	-999	-999	35	1	1	
414	3	4	2	37	1	1	
415	2	4	11	20	1	1	
416	4	9	2	-9	1	5	
417	4	7	4	22	1	1	
418	3	-999	-999	50	1	1	
419	3	-999	-999	32	1	1	
420	4	9	5	-9	1	5	
421	3	5	2	-999	-999	-999	
422	2	5	2	-9	1	8	
423	2	-999	-999	35	1	1	
424	2	-999	-999	39	1	1	
425	4	9	5	24	1	1	
426	1	9	2	35	1	1	
427	4	8	3	-9	1	3	
428	3	-999	-999	32	1	1	
429	2	2	11	-9	1	5	
430	4	-999	-999	-9	1	5	
431	3	-999	-999	44	1	1	
432	3	-999	-999	43	1	2	
433	3	4	3	-9	1	9	
434	2	9	7	8	0	4	
435	2	3	3	-999	-999	-999	
436	3	8	6	-999	-999	-999	
437	4	6	11	32	1	1	
438	4	5	3	45	1	1	
439	3	-999	-999	46	1	1	
440	4	7	4	-9	1	8	
441	2	-999	-999	-9	1	5	
442	1	-999	-999	-9	1	5	
443	4	-999	-999	53	1	2	
444	1	2	11	-9	1	5	
445	2	3	4	36	1	1	
446	3	-999	-999	-9	1	5	
447	2	-9	-9	-9	0	6	
448	3	8	2	47	1	1	
449	2	-999	-999	36	1	1	
450	3	4	10	-9	1	5	
451	4	7	4	16	1	1	
452	4	9	6	-999	-999	-999	
453	2	-9	-9	-9	0	6	
454	3	8	6	32	1	1	
455	2	-999	-999	-9	1	5	
456	3	-999	-999	-9	1	5	
457	4	1	2	36	1	1	
458	4	9	11	44	1	1	
459	3	-999	-999	26	1	1	
460	2	4	9	-9	1	3	
461	4	9	10	37	1	2	
462	3	5	8	43	1	1	
463	4	9	3	-999	-999	-999	
464	2	4	8	19	1	1	
465	4	-9	-9	-9	1	9	
466	4	5	5	-9	1	5	
467	4	-999	-999	46	1	1	
468	4	-999	-999	-9	1	5	
469	2	4	8	39	1	1	
470	4	7	4	17	1	1	
471	2	3	12	-999	-999	-999	
472	3	6	11	-999	-999	-999	
473	3	9	1	-9	1	7	
474	4	9	1	-9	1	5	
475	4	-999	-999	31	1	1	
476	2	4	11	23	1	1	
477	2	-9	-9	-9	1	7	
478	1	-999	-999	-9	1	3	
479	2	7	4	-9	1	5	
480	1	4	9	46	1	1	
481	1	2	2	-9	1	5	
482	4	-999	-999	43	1	1	
483	2	4	12	16	1	1	
484	2	4	8	21	1	1	
485	4	6	11	19	1	1	
486	1	-999	-999	44	1	2	
487	3	5	2	-999	-999	-999	
488	1	8	2	-9	1	5	
489	2	8	2	-9	1	8	
490	2	3	12	18	1	2	
491	2	3	2	35	1	1	
492	3	5	3	54	1	1	
493	2	6	8	45	1	1	
494	1	2	10	-9	1	5	
495	2	-9	-9	-9	0	6	
496	2	2	3	35	1	1	
497	3	5	3	50	1	2	
498	4	9	5	-999	-999	-999	
499	3	5	5	-9	1	7	
500	4	4	9	-9	1	8	
501	2	-999	-999	10	1	1	
502	1	-999	-999	43	1	1	
503	2	-999	-999	3	1	2	
504	4	-999	-999	36	1	1	
505	4	-999	-999	58	1	1	
506	1	1	4	34	1	1	
507	4	5	5	59	1	2	
508	4	-999	-999	46	1	1	
509	3	4	9	-9	1	5	
510	3	6	10	31	1	1	
511	4	-999	-999	-9	1	5	
512	4	-999	-999	-9	1	8	
513	3	5	3	-9	1	5	
514	4	7	4	7	0	4	
515	4	6	10	-9	1	5	
516	4	1	6	32	1	1	
517	2	6	8	-9	1	5	
518	2	-999	-999	-9	0	6	
519	3	-999	-999	-9	1	5	
520	4	-999	-999	47	1	1	
521	3	-999	-999	-9	1	5	
522	4	-999	-999	-9	1	5	
523	1	2	2	31	1	1	
524	1	2	10	32	1	1	
525	1	2	10	-999	-999	-999	
526	2	3	3	-9	1	3	
527	2	2	10	47	1	1	
528	4	7	4	57	1	1	
529	1	-999	-999	32	1	1	
530	2	-999	-999	-9	1	5	
531	4	7	4	-999	-999	-999	
532	4	6	9	-999	-999	-999	
533	4	-999	-999	-9	1	5	
534	3	5	3	38	1	1	
535	3	5	3	33	1	1	
536	3	-999	-999	17	1	1	
537	1	-999	-999	12	1	1	
538	2	-9	-9	-9	0	4	
539	1	2	2	56	1	1	
540	1	-999	-999	-9	1	5	
541	2	-999	-999	37	1	1	
542	4	9	10	8	1	1	
543	3	-999	-999	22	1	1	
544	3	6	11	-999	-999	-999	
545	4	-9	-9	-9	1	5	
546	2	9	10	-9	1	7	
547	4	-9	-9	-9	1	7	
548	4	9	8	-9	1	5	
549	1	3	11	-999	-999	-999	
550	4	7	6	-9	1	7	
551	1	-999	-999	16	1	1	
552	4	-999	-999	-9	1	5	
553	2	-999	-999	51	1	1	
554	4	-999	-999	-9	1	5	
555	4	9	10	18	1	1	
556	3	8	2	37	1	1	
557	4	5	3	-9	1	5	
558	2	-999	-999	37	1	1	
559	1	3	7	34	1	1	
560	3	7	7	-9	1	5	
561	1	-999	-999	43	1	1	
562	2	1	8	-999	-999	-999	
563	1	-999	-999	-9	1	5	
564	1	-999	-999	-9	1	5	
565	2	3	9	40	1	1	
566	1	2	8	-999	-999	-999	
567	3	5	3	56	1	1	
568	3	-999	-999	-9	1	5	
569	4	6	6	19	1	1	
570	3	5	3	43	1	1	
571	4	6	11	35	1	1	
572	1	-999	-999	-9	1	5	
573	1	2	3	-999	-999	-999	
574	3	8	4	-999	-999	-999	
575	3	-999	-999	24	1	1	
576	4	-999	-999	-9	1	5	
577	2	1	11	38	1	1	
578	4	7	4	24	1	1	
579	4	-9	-9	-9	1	3	
580	4	9	5	-9	1	3	
581	1	-999	-999	-9	1	3	
582	4	-999	-999	37	1	1	
583	4	-999	-999	-9	1	5	
584	4	7	4	39	1	1	
585	3	-999	-999	-9	1	5	
586	2	6	11	-999	-999	-999	
587	2	3	7	13	1	1	
588	3	-999	-999	37	1	1	
589	4	-999	-999	50	1	1	
590	2	-999	-999	-9	1	5	
591	3	-999	-999	25	1	1	
592	4	5	10	-9	1	5	
593	4	-9	-9	-999	-999	-999	
594	3	5	2	-9	1	3	
595	4	5	5	-999	-999	-999	
596	4	-999	-999	-9	1	5	
597	4	-999	-999	-9	1	8	
598	4	-999	-999	-9	1	3	
599	2	4	4	18	1	1	
600	3	6	11	-9	1	9	
601	3	2	11	-9	1	8	
602	2	3	2	43	1	1	
603	2	4	7	33	1	1	
604	2	4	8	1	1	2	
605	4	9	12	23	1	1	
606	4	7	2	45	1	1	
607	4	-999	-999	-9	1	5	
608	4	-999	-999	40	1	1	
609	4	-999	-999	41	1	1	
610	4	-999	-999	16	1	1	
611	3	-9	-9	-9	1	8	
612	4	-999	-999	-9	1	5	
613	4	7	4	-999	-999	-999	
614	4	8	2	37	1	1	
615	2	-9	-9	-9	1	3	
616	3	5	11	-9	1	5	
617	4	-999	-999	-9	1	5	
618	4	8	2	-999	-999	-999	
619	2	-9	-9	-9	0	6	
620	2	4	4	-9	1	5	
621	4	8	4	18	1	1	
622	4	-999	-999	-9	1	8	
623	4	9	12	-999	-999	-999	
624	4	-999	-999	16	1	1	
625	3	5	8	46	1	1	
626	2	2	6	44	1	1	
627	2	9	10	-9	1	5	
628	4	6	6	-999	-999	-999	
629	1	2	11	27	1	1	
630	2	4	8	-999	-999	-999	
631	4	8	8	-999	-999	-999	
632	2	-999	-999	40	1	1	
633	3	5	2	33	1	1	
634	1	-999	-999	-9	1	5	
635	2	1	3	46	1	2	
636	2	-999	-999	-9	1	5	
637	4	-999	-999	45	1	1	
638	2	3	9	41	1	1	
639	3	5	5	34	1	1	
640	2	9	5	-9	0	6	
641	2	-9	-9	-9	0	4	
642	2	6	8	-9	1	9	
643	3	5	2	-999	-999	-999	
644	2	-999	-999	-9	1	5	
645	2	4	9	5	1	1	
646	4	8	4	-999	-999	-999	
647	2	2	10	-9	1	5	
648	4	9	5	-9	1	5	
649	2	3	4	34	1	1	
650	1	1	2	41	1	2	
651	1	-999	-999	-9	1	5	
652	4	9	4	4	1	1	
653	4	-999	-999	-9	1	5	
654	3	5	2	-999	-999	-999	
655	2	-9	-9	-9	0	6	
656	2	-999	-999	-9	1	5	
657	2	-999	-999	-9	1	5	
658	2	1	11	33	1	1	
659	3	5	2	46	1	1	
660	1	-999	-999	-9	1	5	
661	3	8	2	47	1	1	
662	3	-999	-999	46	1	1	
663	3	-999	-999	-9	1	9	
664	3	-999	-999	-9	1	7	
665	4	-999	-999	-9	1	5	
666	2	3	8	-9	1	8	
667	1	-999	-999	21	1	1	
668	4	-999	-999	47	1	2	
669	3	6	11	16	1	1	
670	4	8	2	-9	1	5	
671	3	4	9	46	1	1	
672	4	7	4	-9	1	9	
673	2	3	12	8	1	1	
674	3	-999	-999	-9	1	5	
675	2	-999	-999	20	1	1	
676	4	7	4	28	1	1	
677	3	5	8	-9	1	5	
678	1	3	11	46	1	1	
679	2	-999	-999	33	1	1	
680	4	9	8	-999	-999	-999	
681	4	-999	-999	38	1	2	
682	4	7	4	40	1	1	
683	2	-999	-999	-9	1	5	
684	2	-9	-9	-9	0	6	
685	2	-999	-999	-9	1	7	
686	4	-999	-999	-9	1	5	
687	3	-999	-999	40	1	1	
688	1	1	8	-9	1	5	
689	2	3	2	-9	1	5	
690	4	2	11	39	1	1	
691	2	-999	-999	-9	1	5	
692	3	-999	-999	41	1	1	
693	1	2	11	37	1	1	
694	3	-999	-999	-9	1	5	
695	2	4	10	46	1	1	
696	2	-999	-999	-9	1	5	
697	1	2	11	45	1	1	
698	2	-9	-9	-9	0	6	
699	2	3	9	-999	-999	-999	
700	2	-999	-999	45	1	1	
701	3	5	3	57	1	1	
702	2	4	5	-999	-999	-999	
703	2	-9	-9	-9	0	6	
704	4	9	4	41	1	1	
705	2	4	8	-999	-999	-999	
706	2	-999	-999	-9	1	5	
707	1	4	8	-9	1	3	
708	1	2	2	-999	-999	-999	
709	4	7	4	-9	1	9	
710	2	6	11	14	0	4	
711	2	4	7	39	1	1	
712	2	3	9	31	1	1	
713	1	2	10	18	1	1	
714	2	3	9	39	1	1	
715	2	4	9	13	1	1	
716	3	5	2	36	1	2	
717	2	-999	-999	-9	0	6	
718	1	-999	-999	32	1	2	
719	2	4	11	19	1	1	
720	1	-999	-999	-9	1	5	
721	3	-999	-999	39	1	1	
722	3	2	3	56	1	1	
723	4	7	4	-9	1	5	
724	4	-999	-999	46	1	1	
725	1	-999	-999	23	1	1	
726	4	-999	-999	24	1	1	
727	3	6	10	-999	-999	-999	
728	4	9	2	-9	1	8	
729	2	-999	-999	45	1	1	
730	2	9	6	34	1	1	
731	4	7	4	-9	1	8	
732	1	2	2	39	1	1	
733	3	5	3	36	1	2	
734	2	3	3	47	1	1	
735	4	6	12	27	1	2	
736	2	4	12	-999	-999	-999	
737	3	7	4	25	1	1	
738	3	7	4	-999	-999	-999	
739	1	2	7	20	1	1	
740	4	6	11	27	1	1	
741	1	3	12	47	1	1	
742	2	-999	-999	-9	1	5	
743	3	5	2	-9	1	8	
744	2	-999	-999	45	1	1	
745	3	7	4	-9	1	7	
746	4	4	4	42	1	1	
747	4	6	8	45	1	1	
748	4	5	8	-999	-999	-999	
749	2	-999	-999	-9	1	8	
750	4	7	4	-999	-999	-999	
751	4	9	11	-9	1	5	
752	4	6	11	24	1	1	
753	1	9	12	42	1	2	
754	4	6	11	42	1	1	
755	4	9	2	-999	-999	-999	
756	1	9	8	51	1	1	
757	4	8	2	-9	1	3	
758	2	-999	-999	-9	1	5	
759	3	-999	-999	54	1	1	
760	3	5	2	-999	-999	-999	
761	2	3	11	-999	-999	-999	
762	1	3	8	53	1	2	
763	3	8	2	45	1	1	
764	2	8	2	34	1	1	
765	3	5	4	41	1	1	
766	3	-999	-999	-9	1	5	
767	2	-9	-9	-999	-999	-999	
768	3	-999	-999	-9	1	5	
769	2	1	5	40	1	2	
770	2	3	12	-999	-999	-999	
771	3	5	4	-9	1	8	
772	4	9	2	-9	1	5	
773	4	-999	-999	39	1	1	
774	4	-999	-999	-9	1	5	
775	4	2	11	-9	1	9	
776	2	3	7	46	1	1	
777	2	8	5	8	0	4	
778	4	-999	-999	42	1	1	
779	1	-999	-999	-9	1	5	
780	2	-999	-999	38	1	1	
781	4	-999	-999	-9	1	3	
782	2	-999	-999	8	1	1	
783	4	8	6	29	1	1	
784	2	-999	-999	-9	0	6	
785	2	-999	-999	-9	1	5	
786	4	7	4	2	0	4	
787	1	8	4	33	1	1	
788	2	-999	-999	39	1	1	
789	4	9	8	18	1	1	
790	2	4	2	-9	0	6	
791	2	-9	-9	-9	0	6	
792	3	-999	-999	39	1	1	
793	2	-999	-999	50	1	1	
794	3	-999	-999	-9	1	5	
795	4	9	12	44	1	1	
796	4	9	8	23	1	1	
797	2	4	2	41	1	1	
798	3	8	6	46	1	1	
799	4	-999	-999	55	1	1	
800	1	1	6	41	1	2	
801	2	8	8	42	1	1	
802	2	2	8	-9	1	5	
803	4	-999	-999	-9	1	5	
804	2	-999	-999	39	1	1	
805	4	-999	-999	10	0	4	
806	4	7	4	32	1	1	
807	2	7	7	21	1	1	
808	4	-999	-999	-9	1	5	
809	4	9	2	-9	1	3	
810	4	5	5	-9	1	3	
811	4	-999	-999	-9	1	5	
812	4	-999	-999	-9	1	5	
813	4	9	10	-9	1	7	
814	2	-999	-999	37	1	1	
815	2	7	11	-999	-999	-999	
816	3	6	11	27	1	1	
817	4	-999	-999	-9	1	8	
818	2	4	2	-999	-999	-999	
819	3	-999	-999	-9	1	8	
820	4	7	4	27	1	1	
821	4	5	8	-9	1	5	
822	4	9	6	44	1	1	
823	3	-999	-999	-9	1	5	
824	1	8	2	31	1	1	
825	4	6	10	-9	1	5	
826	2	4	11	20	1	1	
827	4	9	12	-9	1	7	
828	3	5	3	-9	1	5	
829	4	9	5	-9	1	3	
830	3	-999	-999	-9	1	7	
831	4	-9	-9	-9	1	9	
832	4	-999	-999	-9	1	3	
833	1	2	10	43	1	1	
834	3	4	8	-9	1	8	
835	1	8	2	-9	1	3	
836	4	8	2	-9	1	7	
837	4	-9	-9	-9	1	3	
838	2	4	4	-9	1	3	
839	4	7	3	21	1	1	
840	4	6	12	-9	1	7	
841	2	-999	-999	-9	1	5	
842	2	-999	-999	-9	1	5	
843	4	9	10	-9	1	5	
844	4	-999	-999	-9	1	5	
845	4	-999	-999	-9	1	5	
846	2	2	11	49	1	1	
